url,slug,category,published,action_prev,clicks_90,impressions_90,final_decision,note
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/union-de-hecho-requisitos-derechos-honduras","union-de-hecho-requisitos-derechos-honduras","derecho-de-familia","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/hondurenos-en-espana-guia-legal-completa","hondurenos-en-espana-guia-legal-completa","hondurenos-en-espana","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-amapala-valle","abogados-en-amapala-valle","practica-legal","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/registrar-marca-paso-a-paso-honduras","registrar-marca-paso-a-paso-honduras","propiedad-intelectual","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","derecho-de-peticion-instituciones-honduras","derechos-ciudadanos","true","KEEP","0","87","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/asuntos-familiares-honduras-espana","asuntos-familiares-honduras-espana","hondurenos-en-espana","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras","sar-notifica-fiscalizacion-que-hacer-honduras","tributario","true","KEEP","1","25","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/derecho-administrativo/recurso-de-amparo-para-que-sirve-honduras","recurso-de-amparo-para-que-sirve-honduras","derecho-administrativo","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","etapa-investigacion-proceso-penal-honduras","proceso-penal","true","KEEP","1","55","KEEP","Tráfico estable; sin cambio"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/tributar-espana-bienes-guia","tributar-espana-bienes-guia","hondurenos-en-espana","true","KEEP","1","47","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/practica-legal/lavado-activos-obligaciones","lavado-activos-obligaciones","practica-legal","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/antejuicio-en-honduras","antejuicio-en-honduras","derecho-penal","true","KEEP","1","50","KEEP","Tráfico estable; sin cambio"
"https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras","responsabilidad-medica-mala-praxis-honduras","regulacion-sanitaria","true","UPDATE","10","130","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/estafas-fraudes-tipos-penales-honduras","estafas-fraudes-tipos-penales-honduras","derecho-penal","true","UPDATE","16","913","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras","fianza-medidas-cautelares-proceso-penal-honduras","derecho-penal","true","UPDATE","1","105","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-aduanero/guia-aduanera-importaciones-honduras","guia-aduanera-importaciones-honduras","derecho-aduanero","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/noticias-legales/actualizacion-legislativa-mensual-honduras","actualizacion-legislativa-mensual-honduras","noticias-legales","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/danos-perjuicios-indemnizacion-honduras","danos-perjuicios-indemnizacion-honduras","derecho-civil","true","MERGE","48","1107","MERGE_PROPOSED","Requiere decisión editorial: ver cannibalization-decisions.csv (no se aplica redirect)"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/patentes-requisitos-proceso-solicitud-honduras","patentes-requisitos-proceso-solicitud-honduras","propiedad-intelectual","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/violencia-intrafamiliar-denuncia-proteccion-honduras","violencia-intrafamiliar-denuncia-proteccion-honduras","derecho-de-familia","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derecho-bancario/banco-demanda-deuda-defensa-opciones-honduras","banco-demanda-deuda-defensa-opciones-honduras","derecho-bancario","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-mercantil/competencia-desleal-como-denunciar-honduras","competencia-desleal-como-denunciar-honduras","derecho-mercantil","true","KEEP","13","251","KEEP","Tráfico estable; sin cambio"
"https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-china-guia-aduanera","importar-china-guia-aduanera","derecho-aduanero","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-nacaome","abogados-en-nacaome","practica-legal","false","KEEP","0","47","KEEP_INDEXABLE","No publicado; demanda potencial detectada → publicar con revisión"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/usucapion-prescripcion-adquisitiva-honduras","usucapion-prescripcion-adquisitiva-honduras","derecho-civil","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-honduras-pasos-requisitos","divorcio-honduras-pasos-requisitos","derecho-de-familia","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derecho-mercantil/tipos-sociedad-mercantil-honduras","tipos-sociedad-mercantil-honduras","derecho-mercantil","true","KEEP","0","2","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/compraventa-inmuebles-aspectos-legales-honduras","compraventa-inmuebles-aspectos-legales-honduras","derecho-civil","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/registrar-marca-honduras-paso-a-paso","registrar-marca-honduras-paso-a-paso","propiedad-intelectual","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/practica-legal/como-obtener-rtn-personas-empresas-honduras","como-obtener-rtn-personas-empresas-honduras","practica-legal","true","KEEP","0","2","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/practica-legal/como-elegir-buen-abogado-guia-practica-honduras","como-elegir-buen-abogado-guia-practica-honduras","practica-legal","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","contratos-confidencialidad-nda-secreto-comercial-honduras","propiedad-intelectual","true","KEEP","3","95","KEEP","Tráfico estable; sin cambio"
"https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/permiso-trabajo-extranjeros-honduras","permiso-trabajo-extranjeros-honduras","extranjeria-migracion","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/libertad-expresion-redes-sociales-honduras","libertad-expresion-redes-sociales-honduras","derechos-ciudadanos","true","KEEP","0","4","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","poder-desde-espana-para-tramites-honduras","hondurenos-en-espana","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/practica-legal/elegir-bufete-multidisciplinario-ventajas-honduras","elegir-bufete-multidisciplinario-ventajas-honduras","practica-legal","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-honduras-guia-completa","divorcio-honduras-guia-completa","derecho-de-familia","true","UPDATE","7","1286","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/practica-legal/constituir-empresa-guia-paso-a-paso-honduras","constituir-empresa-guia-paso-a-paso-honduras","practica-legal","true","UPDATE","5","223","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/hondurenos-espana-documentos","hondurenos-espana-documentos","hondurenos-en-espana","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-menores-edad-honduras","defensa-penal-menores-edad-honduras","derecho-penal","true","UPDATE","1","102","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/demanda-laboral-choluteca","demanda-laboral-choluteca","derecho-laboral","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-honduras","defensa-penal-honduras","derecho-penal","true","KEEP","0","8","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras","preguntas-frecuentes-antes-contratar-abogado-honduras","practica-legal","true","KEEP","0","16","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-choluteca","abogados-en-choluteca","practica-legal","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/derechos-trabajadora-embarazada-honduras","derechos-trabajadora-embarazada-honduras","derecho-laboral","true","UPDATE","9","557","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/empleador-no-paga-salario-honduras","empleador-no-paga-salario-honduras","derecho-laboral","false","UPDATE","0","201","KEEP_INDEXABLE","No publicado; demanda potencial detectada → publicar con revisión"
"https://www.pinedayasociadoshn.com/blog/practica-legal/proceso-consulta-legal-pineda","proceso-consulta-legal-pineda","practica-legal","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/errores-contratos-civiles-honduras","errores-contratos-civiles-honduras","derecho-civil","true","KEEP","0","18","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/derecho-administrativo/recurso-de-amparo-honduras-guia-completa","recurso-de-amparo-honduras-guia-completa","derecho-administrativo","true","UPDATE","2","117","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/despido-injustificado-honduras-derechos-trabajador","despido-injustificado-honduras-derechos-trabajador","derecho-laboral","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/herencias-transfronterizas-bienes","herencias-transfronterizas-bienes","hondurenos-en-espana","true","KEEP","1","39","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/abogado-laboral-choluteca","abogado-laboral-choluteca","derecho-laboral","true","KEEP","1","11","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/accidente-transito-choluteca","accidente-transito-choluteca","derecho-civil","true","KEEP","0","28","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/practica-legal/tramites-legales-nacaome","tramites-legales-nacaome","practica-legal","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/despido-laboral-honduras-guia-completa","despido-laboral-honduras-guia-completa","derecho-laboral","true","UPDATE","4","304","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-choluteca","abogado-penalista-choluteca","derecho-penal","false","KEEP","0","34","KEEP_INDEXABLE","No publicado; demanda potencial detectada → publicar con revisión"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/calcular-liquidacion-laboral-honduras","calcular-liquidacion-laboral-honduras","derecho-laboral","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/pension-alimenticia-honduras-guia-completa","pension-alimenticia-honduras-guia-completa","derecho-de-familia","true","UPDATE","33","2618","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-marcovia-choluteca","abogados-en-marcovia-choluteca","practica-legal","false","KEEP","3","16","KEEP_INDEXABLE","No publicado; demanda potencial detectada → publicar con revisión"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/calcular-prestaciones-laborales-honduras","calcular-prestaciones-laborales-honduras","derecho-laboral","false","NOINDEX","0","0","INSUFFICIENT_TRAFFIC_HISTORY","No publicado y sin demanda GSC; no requiere noindex (no indexable)"
"https://www.pinedayasociadoshn.com/blog/practica-legal/como-preparar-demanda-guia-no-abogados-honduras","como-preparar-demanda-guia-no-abogados-honduras","practica-legal","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-mercantiles-esenciales-empresas-honduras","contratos-mercantiles-esenciales-empresas-honduras","derecho-mercantil","true","KEEP","29","445","KEEP","Tráfico estable; sin cambio"
"https://www.pinedayasociadoshn.com/blog/derecho-ambiental/derechos-indigenas-consulta-previa-honduras","derechos-indigenas-consulta-previa-honduras","derecho-ambiental","true","KEEP","0","11","KEEP_INDEXABLE","Indexable; demanda moderada"
"https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/visas-inversion-rentista-pensionado","visas-inversion-rentista-pensionado","extranjeria-migracion","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/nacionalidad-espanola-para-hondurenos-residencia-plazos","nacionalidad-espanola-para-hondurenos-residencia-plazos","hondurenos-en-espana","true","UPDATE","1","398","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-administrativo/despido-empleados-publicos-honduras","despido-empleados-publicos-honduras","derecho-administrativo","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-choluteca","divorcio-choluteca","derecho-de-familia","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/medidas-sustitutivas-prision-preventiva-honduras","medidas-sustitutivas-prision-preventiva-honduras","derecho-penal","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-administrativo/sanciones-administrativas-como-defenderse-honduras","sanciones-administrativas-como-defenderse-honduras","derecho-administrativo","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","que-hacer-si-me-detienen-en-honduras","derecho-penal","true","UPDATE","5","421","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-notarial/poder-legal-honduras-cuando-se-necesita","poder-legal-honduras-cuando-se-necesita","derecho-notarial","true","UPDATE","37","2205","UPDATE_COMPLETED","Actualización propuesta (title/meta/H1) en patch manifest"
"https://www.pinedayasociadoshn.com/blog/derecho-laboral/derechos-laborales-basicos-honduras","derechos-laborales-basicos-honduras","derecho-laboral","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
"https://www.pinedayasociadoshn.com/blog/derecho-notarial/tramites-notariales-frecuentes-honduras","tramites-notariales-frecuentes-honduras","derecho-notarial","false","KEEP","0","36","KEEP_INDEXABLE","No publicado; demanda potencial detectada → publicar con revisión"
"https://www.pinedayasociadoshn.com/blog/derecho-civil/servicios-legales-empresas-sur-honduras","servicios-legales-empresas-sur-honduras","derecho-civil","true","DATA_REQUIRED","0","0","INSUFFICIENT_TRAFFIC_HISTORY","Sin demanda GSC en 180d; NOINDEX_CANDIDATE solo con autorización"
