url_original,url_final,status_code,redirect_chain,canonical,indexable,sitemap_included,robots_allowed,accion_recomendada,enviar_a_bing,motivo
"https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-choluteca","https://www.pinedayasociadoshn.com/abogado-penalista-choluteca",200,"Yes","https://www.pinedayasociadoshn.com/abogado-penalista-choluteca","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/cuando-necesito-abogado-penalista-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/cuando-necesito-abogado-penalista-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/derecho-penal/cuando-necesito-abogado-penalista-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-menores-edad-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-menores-edad-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-menores-edad-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/derecho-penal?page=2","https://www.pinedayasociadoshn.com/blog/derecho-penal?page=2",200,"No","https://www.pinedayasociadoshn.com/blog/derecho-penal","No","Pendiente","Sí","Descartar","No","Meta robots noindex"
"https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos",200,"No","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/refugio-asilo-quien-puede-solicitarlo-honduras","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/refugio-asilo-solicitarlo",200,"Yes","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/refugio-asilo-solicitarlo","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana",200,"No","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/noticias-legales/reformas-legales-recientes-honduras","https://www.pinedayasociadoshn.com/blog/noticias-legales/reformas-legales-recientes-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/noticias-legales/reformas-legales-recientes-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/practica-legal","https://www.pinedayasociadoshn.com/blog/practica-legal",200,"No","https://www.pinedayasociadoshn.com/blog/practica-legal","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-nacaome","https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-nacaome",200,"No","https://www.pinedayasociadoshn.com/abogados-en-nacaome","No","Pendiente","Sí","Descartar","No","Canonical mismatch"
"https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-san-lorenzo","https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-san-lorenzo",200,"No","https://www.pinedayasociadoshn.com/abogados-en-san-lorenzo","No","Pendiente","Sí","Descartar","No","Canonical mismatch"
"https://www.pinedayasociadoshn.com/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras","https://www.pinedayasociadoshn.com/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/proceso-penal","https://www.pinedayasociadoshn.com/blog/proceso-penal",200,"No","https://www.pinedayasociadoshn.com/blog/proceso-penal","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual",200,"No","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras",200,"No","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/tributario","https://www.pinedayasociadoshn.com/blog/tributario",200,"No","https://www.pinedayasociadoshn.com/blog/tributario","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog?page=3","https://www.pinedayasociadoshn.com/blog?page=3",200,"No","https://www.pinedayasociadoshn.com/blog","No","Pendiente","Sí","Descartar","No","Meta robots noindex"
"https://www.pinedayasociadoshn.com/derecho-penal/atencion-casos-penales-litigiosos","https://www.pinedayasociadoshn.com/derecho-penal/atencion-casos-penales-litigiosos",200,"No","https://www.pinedayasociadoshn.com/derecho-penal/atencion-casos-penales-litigiosos","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/derecho-penal/ejecucion-penal-y-beneficios","https://www.pinedayasociadoshn.com/derecho-penal/ejecucion-penal-y-beneficios",200,"No","https://www.pinedayasociadoshn.com/derecho-penal/ejecucion-penal-y-beneficios","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/derecho-penal/proceso-penal-completo","https://www.pinedayasociadoshn.com/derecho-penal/proceso-penal-completo",200,"No","https://www.pinedayasociadoshn.com/derecho-penal/proceso-penal-completo","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/derecho-penal/recursos-y-defensa-avanzada","https://www.pinedayasociadoshn.com/derecho-penal/recursos-y-defensa-avanzada",200,"No","https://www.pinedayasociadoshn.com/derecho-penal/recursos-y-defensa-avanzada","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/despacho","https://www.pinedayasociadoshn.com/despacho",200,"No","https://www.pinedayasociadoshn.com/despacho","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/guia-legal-abogados-honduras","https://www.pinedayasociadoshn.com/guia-legal-abogados-honduras",200,"No","https://www.pinedayasociadoshn.com/guia-legal-abogados-honduras","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/hondurenos-en-espana/actos-notariales-internacionales","https://www.pinedayasociadoshn.com/hondurenos-en-espana/actos-notariales-internacionales",200,"No","https://www.pinedayasociadoshn.com/hondurenos-en-espana/actos-notariales-internacionales","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/preguntas-frecuentes","https://www.pinedayasociadoshn.com/preguntas-frecuentes",200,"No","https://www.pinedayasociadoshn.com/preguntas-frecuentes","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos","https://www.pinedayasociadoshn.com/servicios-juridicos",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos/conciliacion-y-arbitraje","https://www.pinedayasociadoshn.com/servicios-juridicos/conciliacion-y-arbitraje",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos/conciliacion-y-arbitraje","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-administrativo-y-servicio-civil","https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-administrativo-y-servicio-civil",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-administrativo-y-servicio-civil","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-bancario-y-financiero","https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-bancario-y-financiero",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos/derecho-bancario-y-financiero","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos/propiedad-intelectual","https://www.pinedayasociadoshn.com/servicios-juridicos/propiedad-intelectual",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos/propiedad-intelectual","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/servicios-juridicos/regulacion-sanitaria","https://www.pinedayasociadoshn.com/servicios-juridicos/regulacion-sanitaria",200,"No","https://www.pinedayasociadoshn.com/servicios-juridicos/regulacion-sanitaria","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/solicitar-consulta","https://www.pinedayasociadoshn.com/solicitar-consulta",200,"No","https://www.pinedayasociadoshn.com/solicitar-consulta","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-goascoran","https://www.pinedayasociadoshn.com/abogados-en-goascoran",200,"No","https://www.pinedayasociadoshn.com/abogados-en-goascoran","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-san-marcos-de-colon","https://www.pinedayasociadoshn.com/abogados-en-san-marcos-de-colon",200,"No","https://www.pinedayasociadoshn.com/abogados-en-san-marcos-de-colon","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-marcovia","https://www.pinedayasociadoshn.com/abogados-en-marcovia",200,"No","https://www.pinedayasociadoshn.com/abogados-en-marcovia","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-orocuina","https://www.pinedayasociadoshn.com/abogados-en-orocuina",200,"No","https://www.pinedayasociadoshn.com/abogados-en-orocuina","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/blog/tributario/abogados-en-choluteca","https://www.pinedayasociadoshn.com/blog/tributario/abogados-en-choluteca",404,"No","","No","Pendiente","Sí","Descartar","No","Status 404"
"https://www.pinedayasociadoshn.com/blog/tributario/blog/derecho-laboral/abogado-laboral-choluteca","https://www.pinedayasociadoshn.com/blog/tributario/blog/derecho-laboral/abogado-laboral-choluteca",404,"No","","No","Pendiente","Sí","Descartar","No","Status 404"
"https://www.pinedayasociadoshn.com/blog/tributario/blog/tributario/facturacion-electronica-requisitos-sar","https://www.pinedayasociadoshn.com/blog/tributario/blog/tributario/facturacion-electronica-requisitos-sar",404,"No","","No","Pendiente","Sí","Descartar","No","Status 404"
"https://www.pinedayasociadoshn.com/abogado-civil-nacaome","https://www.pinedayasociadoshn.com/abogado-civil-nacaome",200,"No","https://www.pinedayasociadoshn.com/abogado-civil-nacaome","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogado-laboralista-nacaome","https://www.pinedayasociadoshn.com/abogado-laboralista-nacaome",200,"No","https://www.pinedayasociadoshn.com/abogado-laboralista-nacaome","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogado-de-familia-nacaome","https://www.pinedayasociadoshn.com/abogado-de-familia-nacaome",200,"No","https://www.pinedayasociadoshn.com/abogado-de-familia-nacaome","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-langue","https://www.pinedayasociadoshn.com/abogados-en-langue",200,"No","https://www.pinedayasociadoshn.com/abogados-en-langue","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-caridad","https://www.pinedayasociadoshn.com/abogados-en-caridad",200,"No","https://www.pinedayasociadoshn.com/abogados-en-caridad","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-san-antonio-de-flores","https://www.pinedayasociadoshn.com/abogados-en-san-antonio-de-flores",200,"No","https://www.pinedayasociadoshn.com/abogados-en-san-antonio-de-flores","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-concepcion-de-maria","https://www.pinedayasociadoshn.com/abogados-en-concepcion-de-maria",200,"No","https://www.pinedayasociadoshn.com/abogados-en-concepcion-de-maria","Sí","Pendiente","Sí","Enviar","Sí","OK"
"https://www.pinedayasociadoshn.com/abogados-en-alianza","https://www.pinedayasociadoshn.com/abogados-en-alianza",200,"No","https://www.pinedayasociadoshn.com/abogados-en-alianza","Sí","Pendiente","Sí","Enviar","Sí","OK"
