"path","surface_type","public","indexable","requires_auth","robots_group","allowed","disallowed","in_sitemap","http_status","canonical","redirect_destination","source_of_truth","issue","action","final_status"
"/blog/propiedad-intelectual/registrar-marca-honduras-paso-a-paso","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/registrar-marca-honduras-paso-a-paso","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/tributario/devolucion-impuestos-como-solicitarla-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/tributario/devolucion-impuestos-como-solicitarla-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/practica-legal/lavado-activos-obligaciones","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/practica-legal/lavado-activos-obligaciones","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/abogado-penalista-sur-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-sur-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-mercantil/contratos-franquicia-aspectos","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-franquicia-aspectos","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/riesgos-profesionales-accidentes","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/riesgos-profesionales-accidentes","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-civil/clausulas-abusivas-contratos-como-detectar-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-civil/clausulas-abusivas-contratos-como-detectar-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/central-riesgos-honduras-consultar-impugnar","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/central-riesgos-honduras-consultar-impugnar","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/importaciones-san-lorenzo","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importaciones-san-lorenzo","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/tributario/isv-impuesto-venta-tasas-obligaciones-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/tributario/isv-impuesto-venta-tasas-obligaciones-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/proceso-penal/habeas-corpus-cuando-interponer-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/proceso-penal/habeas-corpus-cuando-interponer-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/practica-legal/como-obtener-rtn-personas-empresas-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/practica-legal/como-obtener-rtn-personas-empresas-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/nacionalidad-espanola-para-hondurenos-residencia-plazos","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/nacionalidad-espanola-para-hondurenos-residencia-plazos","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/extranjeria-migracion/refugio-asilo-solicitarlo","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/refugio-asilo-solicitarlo","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/violencia-domestica-ruta-legal-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/violencia-domestica-ruta-legal-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-mercantil/competencia-desleal-como-denunciar-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/competencia-desleal-como-denunciar-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/derechos-trabajadora-embarazada-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/derechos-trabajadora-embarazada-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-de-familia/adopcion-requisitos-proceso-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/adopcion-requisitos-proceso-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-civil/testamentos-sucesiones-herencia-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-civil/testamentos-sucesiones-herencia-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/derechos-consumidor-financiero-honduras-cnbs","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/derechos-consumidor-financiero-honduras-cnbs","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-ambiental/derecho-ambiental-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/derecho-ambiental-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/abogado-aduanero-san-lorenzo","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/abogado-aduanero-san-lorenzo","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-administrativo/despido-empleados-publicos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/despido-empleados-publicos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/tributario/impuestos-pequenas-empresas-guia-basica-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/tributario/impuestos-pequenas-empresas-guia-basica-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/extranjeria-migracion/visas-inversion-rentista-pensionado","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/visas-inversion-rentista-pensionado","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derechos-ciudadanos/proteccion-datos-personales-derechos-arco-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/proteccion-datos-personales-derechos-arco-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-mercantil/contratos-mercantiles-esenciales-empresas-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-mercantiles-esenciales-empresas-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/contratos-empleadas-domesticas-obligaciones-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/contratos-empleadas-domesticas-obligaciones-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-de-familia/union-de-hecho-requisitos-derechos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/union-de-hecho-requisitos-derechos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-civil/contratos-arrendamiento-derechos-obligaciones-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-civil/contratos-arrendamiento-derechos-obligaciones-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/ejecucion-hipotecaria-honduras-que-hacer","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/ejecucion-hipotecaria-honduras-que-hacer","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-ambiental/evaluacion-impacto-ambiental-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/evaluacion-impacto-ambiental-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/zonas-libres-zoli-beneficios-fiscales-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/zonas-libres-zoli-beneficios-fiscales-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-administrativo/recurso-de-amparo-honduras-guia-completa","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/recurso-de-amparo-honduras-guia-completa","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/conciliacion-arbitraje/arbitraje-honduras-guia-completa","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-honduras-guia-completa","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/regulacion-sanitaria/habilitacion-clinicas-hospitales","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/habilitacion-clinicas-hospitales","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/propiedad-intelectual/proteccion-marcas-competencia-desleal","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/proteccion-marcas-competencia-desleal","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/proceso-penal/sobreseimiento-definitivo-provisional","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/proceso-penal/sobreseimiento-definitivo-provisional","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/arraigo-social-laboral-hondurenos-espana","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/arraigo-social-laboral-hondurenos-espana","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/practica-legal/constituir-empresa-guia-paso-a-paso-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/practica-legal/constituir-empresa-guia-paso-a-paso-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/extranjeria-migracion/permiso-trabajo-extranjeros-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/permiso-trabajo-extranjeros-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/antejuicio-en-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/antejuicio-en-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-notarial/poder-notarial-honduras-tipos-requisitos","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-notarial/poder-notarial-honduras-tipos-requisitos","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/calcular-liquidacion-laboral-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/calcular-liquidacion-laboral-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-mercantil/incumplimiento-contrato-comercial-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/incumplimiento-contrato-comercial-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-civil/prescripcion-deudas-plazos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-civil/prescripcion-deudas-plazos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/tarjetas-credito-intereses-cargos-defensa-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/tarjetas-credito-intereses-cargos-defensa-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-ambiental/derechos-indigenas-consulta-previa-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/derechos-indigenas-consulta-previa-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/importar-mercancias-guia-aduanera","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-mercancias-guia-aduanera","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-administrativo/sanciones-administrativas-como-defenderse-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/sanciones-administrativas-como-defenderse-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/conciliacion-arbitraje/mediacion-familiar-cuando-funciona-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/mediacion-familiar-cuando-funciona-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/regulacion-sanitaria/registro-medicamentos-productos-farmaceuticos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/registro-medicamentos-productos-farmaceuticos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/propiedad-intelectual/derechos-de-autor-proteccion-registro-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/derechos-de-autor-proteccion-registro-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/practica-legal/como-preparar-demanda-guia-no-abogados-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/practica-legal/como-preparar-demanda-guia-no-abogados-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/extranjeria-migracion/residencia-temporal-requisitos-plazos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/residencia-temporal-requisitos-plazos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/tributar-espana-bienes-guia","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/tributar-espana-bienes-guia","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derechos-ciudadanos/libertad-expresion-redes-sociales-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/libertad-expresion-redes-sociales-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/allanamiento-ilegal-violacion-domicilio-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/allanamiento-ilegal-violacion-domicilio-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-notarial/poder-legal-honduras-cuando-se-necesita","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-notarial/poder-legal-honduras-cuando-se-necesita","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/contratos-trabajo-tipos-clausulas-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/contratos-trabajo-tipos-clausulas-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/creditos-reestructuracion-deudas","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/creditos-reestructuracion-deudas","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-ambiental/licencia-ambiental-categorias-plazos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/licencia-ambiental-categorias-plazos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/importar-china-guia-aduanera","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-china-guia-aduanera","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-administrativo/expropiacion-forzosa-derechos-propietario-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/expropiacion-forzosa-derechos-propietario-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/tributario/facturacion-electronica-requisitos-sar","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/tributario/facturacion-electronica-requisitos-sar","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/conciliacion-arbitraje/centro-conciliacion-arbitraje-ccic","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/centro-conciliacion-arbitraje-ccic","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/regulacion-sanitaria/registro-sanitario-alimentos-arsa-paso-a-paso-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/registro-sanitario-alimentos-arsa-paso-a-paso-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/propiedad-intelectual/patentes-requisitos-proceso-solicitud-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/patentes-requisitos-proceso-solicitud-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/noticias-legales/reformas-legales-recientes-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/noticias-legales/reformas-legales-recientes-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/hondurenos-en-espana/herencias-transfronterizas-bienes","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/herencias-transfronterizas-bienes","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/extranjeria-migracion/naturalizacion-nacionalidad-hondurena","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/naturalizacion-nacionalidad-hondurena","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-penal/defensa-penal-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-penal/defensa-penal-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-laboral/acoso-laboral-mobbing-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-laboral/acoso-laboral-mobbing-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-civil/reclamar-deuda-legalmente-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-civil/reclamar-deuda-legalmente-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-bancario/banco-demanda-deuda-defensa-opciones-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-bancario/banco-demanda-deuda-defensa-opciones-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-ambiental/delitos-ambientales-como-denunciarlos-honduras","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/delitos-ambientales-como-denunciarlos-honduras","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-aduanero/codigo-aduanero-centroamericano","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/codigo-aduanero-centroamericano","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/derecho-administrativo/contratacion-publica-licitaciones","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/contratacion-publica-licitaciones","","DB blog_posts/categories","NONE","NONE","PASS"
"/blog/conciliacion-arbitraje/mediacion-vs-juicio-cual-elegir","blog","true","true","false","allowed","true","false","true","VALIDATE_RUNTIME","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/mediacion-vs-juicio-cual-elegir","","DB blog_posts/categories","NONE","NONE","PASS"
"/intranet/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/admin/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/api/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/calculadora/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/casos/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/cp/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/delitos/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/atajos/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/preview/","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/404","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/500","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
"/_not-found","private","false","false","true","all allowed crawlers","false","true","false","VARIES","","","crawl-policy.ts + proxy/auth","NONE","NONE","PASS"
