"route","slug","category","database_published","database_body_hash","route_handler_exists","redirect_source","redirect_destination","redirect_code","runtime_preview_status","runtime_preview_location","runtime_production_status","runtime_production_location","canonical","in_sitemap","indexable","metadata_override","internal_links_count","gsc_clicks","gsc_impressions","external_backlinks_known","collision_type","recommended_action","final_action","final_status"
"/blog/derecho-penal/defensa-penal-honduras","defensa-penal-honduras","derecho-penal","true","sha256:235caf1b232587a9","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/defensa-penal-honduras","true","true","true","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/defensa-penal-menores-edad-honduras","defensa-penal-menores-edad-honduras","derecho-penal","true","sha256:80322667de1cd233","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/defensa-penal-menores-edad-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/delitos-mas-comunes-honduras","delitos-mas-comunes-honduras","derecho-penal","true","sha256:bc2b09050bbf32d7","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/delitos-mas-comunes-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/derechos-detenido-honduras-guia-constitucional","derechos-detenido-honduras-guia-constitucional","derecho-penal","true","sha256:3f91757e7b5c393d","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/derechos-detenido-honduras-guia-constitucional","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/diferencia-denuncia-querella-acusacion-honduras","diferencia-denuncia-querella-acusacion-honduras","derecho-penal","true","sha256:0102707b9d88b5d1","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/diferencia-denuncia-querella-acusacion-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/estafas-fraudes-tipos-penales-honduras","estafas-fraudes-tipos-penales-honduras","derecho-penal","true","sha256:3830925c724c34e3","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/estafas-fraudes-tipos-penales-honduras","true","true","true","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras","fianza-medidas-cautelares-proceso-penal-honduras","derecho-penal","true","sha256:cbff62f7b004390e","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/medidas-sustitutivas-prision-preventiva-honduras","medidas-sustitutivas-prision-preventiva-honduras","derecho-penal","true","sha256:e18006b07d2980e7","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/medidas-sustitutivas-prision-preventiva-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","que-hacer-si-me-detienen-en-honduras","derecho-penal","true","sha256:078520c370cbf2ba","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","true","true","true","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derecho-penal/violencia-domestica-ruta-legal-honduras","violencia-domestica-ruta-legal-honduras","derecho-penal","true","sha256:4d0409ea4349a148","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derecho-penal/violencia-domestica-ruta-legal-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","derecho-de-peticion-instituciones-honduras","derechos-ciudadanos","true","sha256:837eac672aae94fb","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derechos-ciudadanos/libertad-expresion-redes-sociales-honduras","libertad-expresion-redes-sociales-honduras","derechos-ciudadanos","true","sha256:bd70ac76692753a5","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derechos-ciudadanos/libertad-expresion-redes-sociales-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras","presentar-denuncia-conadeh-honduras","derechos-ciudadanos","true","sha256:7655c989774d9564","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/derechos-ciudadanos/proteccion-datos-personales-derechos-arco-honduras","proteccion-datos-personales-derechos-arco-honduras","derechos-ciudadanos","true","sha256:1142d1f750b08a92","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/derechos-ciudadanos/proteccion-datos-personales-derechos-arco-honduras","true","true","true","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/extranjeria-migracion/naturalizacion-nacionalidad-hondurena","naturalizacion-nacionalidad-hondurena","extranjeria-migracion","true","sha256:c51505cbc6f04bd9","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/extranjeria-migracion/naturalizacion-nacionalidad-hondurena","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/extranjeria-migracion/permiso-trabajo-extranjeros-honduras","permiso-trabajo-extranjeros-honduras","extranjeria-migracion","true","sha256:7c33f7f67c31cf8d","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/extranjeria-migracion/permiso-trabajo-extranjeros-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/extranjeria-migracion/refugio-asilo-solicitarlo","refugio-asilo-solicitarlo","extranjeria-migracion","true","sha256:9390d0f2738c5c36","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/extranjeria-migracion/refugio-asilo-solicitarlo","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/extranjeria-migracion/residencia-temporal-requisitos-plazos-honduras","residencia-temporal-requisitos-plazos-honduras","extranjeria-migracion","true","sha256:39ec532f7d793e1d","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/extranjeria-migracion/residencia-temporal-requisitos-plazos-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/extranjeria-migracion/visas-inversion-rentista-pensionado","visas-inversion-rentista-pensionado","extranjeria-migracion","true","sha256:31dca718f3fb7e3b","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/extranjeria-migracion/visas-inversion-rentista-pensionado","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/arraigo-social-laboral-hondurenos-espana","arraigo-social-laboral-hondurenos-espana","hondurenos-en-espana","true","sha256:71af9b246cc0d941","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/arraigo-social-laboral-hondurenos-espana","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/asuntos-familiares-honduras-espana","asuntos-familiares-honduras-espana","hondurenos-en-espana","true","sha256:23c41af3401e7334","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/asuntos-familiares-honduras-espana","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/herencias-transfronterizas-bienes","herencias-transfronterizas-bienes","hondurenos-en-espana","true","sha256:b3065e30549f627b","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/herencias-transfronterizas-bienes","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/hondurenos-espana-documentos","hondurenos-espana-documentos","hondurenos-en-espana","true","sha256:a51e050713b36807","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/hondurenos-espana-documentos","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/nacionalidad-espanola-para-hondurenos-residencia-plazos","nacionalidad-espanola-para-hondurenos-residencia-plazos","hondurenos-en-espana","true","sha256:070ad1686b503086","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/nacionalidad-espanola-para-hondurenos-residencia-plazos","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","poder-desde-espana-para-tramites-honduras","hondurenos-en-espana","true","sha256:db5ec85e0ae0e16c","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana","reagrupacion-familiar-hondurenos-espana","hondurenos-en-espana","true","sha256:8a0940ea8b1335bb","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/hondurenos-en-espana/tributar-espana-bienes-guia","tributar-espana-bienes-guia","hondurenos-en-espana","true","sha256:114ed581a0be7e25","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/hondurenos-en-espana/tributar-espana-bienes-guia","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/noticias-legales/reformas-legales-recientes-honduras","reformas-legales-recientes-honduras","noticias-legales","true","sha256:60ff872763e8a45d","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/noticias-legales/reformas-legales-recientes-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/abogados-en-nacaome","abogados-en-nacaome","practica-legal","true","sha256:5a5eaf4971633dde","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/abogados-en-nacaome","true","true","true","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/como-elegir-abogado-honduras","como-elegir-abogado-honduras","practica-legal","true","sha256:290031e7548c0a36","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/como-elegir-abogado-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/como-obtener-rtn-personas-empresas-honduras","como-obtener-rtn-personas-empresas-honduras","practica-legal","true","sha256:897d4feee2aebfdc","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/como-obtener-rtn-personas-empresas-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/como-preparar-demanda-guia-no-abogados-honduras","como-preparar-demanda-guia-no-abogados-honduras","practica-legal","true","sha256:1be8fe56f709048c","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/como-preparar-demanda-guia-no-abogados-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/constituir-empresa-guia-paso-a-paso-honduras","constituir-empresa-guia-paso-a-paso-honduras","practica-legal","true","sha256:0ca28b551e74081e","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/constituir-empresa-guia-paso-a-paso-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras","costos-honorarios-abogados-como-funcionan-honduras","practica-legal","true","sha256:940925f52ae0f209","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/lavado-activos-obligaciones","lavado-activos-obligaciones","practica-legal","true","sha256:f429aa4e7cd2d075","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/lavado-activos-obligaciones","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/pineda-asociados-bufete-multidisciplinario-honduras","pineda-asociados-bufete-multidisciplinario-honduras","practica-legal","true","sha256:4b7c9c10e9b8943a","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/pineda-asociados-bufete-multidisciplinario-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras","preguntas-frecuentes-antes-contratar-abogado-honduras","practica-legal","true","sha256:895ef95c152d0221","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/preguntas-frecuentes-antes-contratar-abogado-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/proceso-consulta-legal-pineda","proceso-consulta-legal-pineda","practica-legal","true","sha256:cff41c29688ec8b5","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/proceso-consulta-legal-pineda","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/practica-legal/tramites-legales-nacaome","tramites-legales-nacaome","practica-legal","true","sha256:4311324f6aa65ceb","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/practica-legal/tramites-legales-nacaome","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","etapa-investigacion-proceso-penal-honduras","proceso-penal","true","sha256:f8c94ac8a0d97c29","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/proceso-penal/habeas-corpus-cuando-interponer-honduras","habeas-corpus-cuando-interponer-honduras","proceso-penal","true","sha256:e150a66898046432","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/proceso-penal/habeas-corpus-cuando-interponer-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","juicio-oral-etapas-que-esperar-honduras","proceso-penal","true","sha256:99e8765d53e91fd8","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras","recursos-sentencia-penal-apelacion-casacion-honduras","proceso-penal","true","sha256:288159a715628248","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/proceso-penal/sobreseimiento-definitivo-provisional","sobreseimiento-definitivo-provisional","proceso-penal","true","sha256:923dd4c9fab5d930","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/proceso-penal/sobreseimiento-definitivo-provisional","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","contratos-confidencialidad-nda-secreto-comercial-honduras","propiedad-intelectual","true","sha256:c77cb6e49983c7d5","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/propiedad-intelectual/contratos-confidencialidad-nda-secreto-comercial-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/propiedad-intelectual/derechos-de-autor-proteccion-registro-honduras","derechos-de-autor-proteccion-registro-honduras","propiedad-intelectual","true","sha256:af64c5c2cf1919b1","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/propiedad-intelectual/derechos-de-autor-proteccion-registro-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/propiedad-intelectual/patentes-requisitos-proceso-solicitud-honduras","patentes-requisitos-proceso-solicitud-honduras","propiedad-intelectual","true","sha256:e3da596a63956b76","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/propiedad-intelectual/patentes-requisitos-proceso-solicitud-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/propiedad-intelectual/proteccion-marcas-competencia-desleal","proteccion-marcas-competencia-desleal","propiedad-intelectual","true","sha256:1d483684c120b27f","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/propiedad-intelectual/proteccion-marcas-competencia-desleal","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/propiedad-intelectual/registrar-marca-honduras-paso-a-paso","registrar-marca-honduras-paso-a-paso","propiedad-intelectual","true","sha256:7551901669631f46","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/propiedad-intelectual/registrar-marca-honduras-paso-a-paso","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/regulacion-sanitaria/habilitacion-clinicas-hospitales","habilitacion-clinicas-hospitales","regulacion-sanitaria","true","sha256:ec431f7c43b5c9f0","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/regulacion-sanitaria/habilitacion-clinicas-hospitales","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/regulacion-sanitaria/registro-medicamentos-productos-farmaceuticos-honduras","registro-medicamentos-productos-farmaceuticos-honduras","regulacion-sanitaria","true","sha256:988408db629739fd","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/regulacion-sanitaria/registro-medicamentos-productos-farmaceuticos-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/regulacion-sanitaria/registro-sanitario-alimentos-arsa-paso-a-paso-honduras","registro-sanitario-alimentos-arsa-paso-a-paso-honduras","regulacion-sanitaria","true","sha256:1bc2b55c1cf2a22c","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/regulacion-sanitaria/registro-sanitario-alimentos-arsa-paso-a-paso-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras","responsabilidad-medica-mala-praxis-honduras","regulacion-sanitaria","true","sha256:6032e08c08cbc561","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/defensa-sar-choluteca","defensa-sar-choluteca","tributario","true","sha256:031bf3ac73b27744","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/defensa-sar-choluteca","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/devolucion-impuestos-como-solicitarla-honduras","devolucion-impuestos-como-solicitarla-honduras","tributario","true","sha256:98e7ace1e5ca5e5d","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/devolucion-impuestos-como-solicitarla-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/facturacion-electronica-requisitos-sar","facturacion-electronica-requisitos-sar","tributario","true","sha256:ed827aa2a56aa23b","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/facturacion-electronica-requisitos-sar","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/impuesto-renta-personas-fisicas-honduras","impuesto-renta-personas-fisicas-honduras","tributario","true","sha256:d98e61973001cc2e","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/impuesto-renta-personas-fisicas-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/impuestos-pequenas-empresas-guia-basica-honduras","impuestos-pequenas-empresas-guia-basica-honduras","tributario","true","sha256:8a6e55f005358ca9","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/impuestos-pequenas-empresas-guia-basica-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/isv-impuesto-venta-tasas-obligaciones-honduras","isv-impuesto-venta-tasas-obligaciones-honduras","tributario","true","sha256:7dba0b1c7c203905","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/isv-impuesto-venta-tasas-obligaciones-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras","sar-notifica-fiscalizacion-que-hacer-honduras","tributario","true","sha256:3014ffe777d0384e","true","false","","","VALIDATE_AFTER_DEPLOY","","READ_ONLY_NOT_MUTATED","","/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras","true","true","false","","","","","NONE","KEEP","KEEP","SAFE"
"/blog/poder-desde-espana-para-tramites-honduras","poder-desde-espana-para-tramites-honduras","poder-desde-espana-para-tramites-honduras","false","","true","true","/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/hondurenos-en-espana/poder-desde-espana-para-tramites-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/reclamar-deuda-legalmente-honduras","reclamar-deuda-legalmente-honduras","reclamar-deuda-legalmente-honduras","false","","true","true","/blog/derecho-civil/reclamar-deuda-legalmente-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-civil/reclamar-deuda-legalmente-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-de-familia/pension-alimenticia-calcular-reclamar-honduras","pension-alimenticia-calcular-reclamar-honduras","derecho-de-familia","false","","true","true","/blog/derecho-de-familia/pension-alimenticia-honduras-guia-completa","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-de-familia/pension-alimenticia-honduras-guia-completa","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-de-familia/guarda-custodia-menores-tipos-honduras","guarda-custodia-menores-tipos-honduras","derecho-de-familia","false","","true","true","/blog/derecho-de-familia/custodia-hijos-honduras-juez","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-de-familia/custodia-hijos-honduras-juez","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-laboral/despido-laboral-honduras-derechos","despido-laboral-honduras-derechos","derecho-laboral","false","","true","true","/blog/derecho-laboral/despido-laboral-honduras-guia-completa","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-laboral/despido-laboral-honduras-guia-completa","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-laboral/calcular-prestaciones-laborales-honduras","calcular-prestaciones-laborales-honduras","derecho-laboral","false","","true","true","/blog/derecho-laboral/calcular-liquidacion-laboral-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-laboral/calcular-liquidacion-laboral-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-mercantil/contratos-mercantiles-proteger-negocio","contratos-mercantiles-proteger-negocio","derecho-mercantil","false","","true","true","/blog/derecho-mercantil/contratos-mercantiles-esenciales-empresas-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-mercantil/contratos-mercantiles-esenciales-empresas-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-mercantil-empresarial","derecho-mercantil-empresarial","derecho-mercantil-empresarial","false","","true","true","/blog/derecho-mercantil","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-mercantil","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-civil/herencias-honduras-fallece-familiar","herencias-honduras-fallece-familiar","derecho-civil","false","","true","true","/blog/derecho-civil/testamentos-sucesiones-herencia-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-civil/testamentos-sucesiones-herencia-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/hondurenos-en-espana/hondurenos-en-espana-guia-legal-completa","hondurenos-en-espana-guia-legal-completa","hondurenos-en-espana","false","","true","true","/hondurenos-en-espana","308","VALIDATE_AFTER_DEPLOY","/hondurenos-en-espana","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derecho-notarial/tramites-notariales-frecuentes-honduras","tramites-notariales-frecuentes-honduras","derecho-notarial","false","","true","true","/blog/derecho-notarial/poder-legal-honduras-cuando-se-necesita","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-notarial/poder-legal-honduras-cuando-se-necesita","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
"/blog/derechos-ciudadanos/derechos-del-detenido-guia-constitucional-honduras","derechos-del-detenido-guia-constitucional-honduras","derechos-ciudadanos","false","","true","true","/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","308","VALIDATE_AFTER_DEPLOY","/blog/derecho-penal/que-hacer-si-me-detienen-en-honduras","READ_ONLY_NOT_MUTATED","","","false","false","false","","","","","NONE","KEEP_REDIRECT","KEEP_REDIRECT","VALID_HISTORICAL_REDIRECT"
